k,time,rounds,metric,rounds_ind
62,24.582274436950684,62.0,535.60359630952,31868.0
63,25.109221696853638,63.0,535.5588780092335,32382.0
64,25.573038339614868,64.0,538.6894284622005,32896.0
65,26.082180738449097,65.0,538.6877885879228,33410.0
66,26.550163984298706,66.0,538.8887039003355,33924.0
67,27.0338294506073,67.0,539.0009521863257,34438.0
68,27.50478219985962,68.0,539.3856730931335,34952.0
69,28.017507553100586,69.0,539.5739526131794,35466.0
70,28.524438619613647,70.0,539.6674600339131,35980.0
71,29.021853923797607,71.0,540.0203135839078,36494.0
72,29.526643991470337,72.0,540.3073021929395,37008.0
73,30.01278829574585,73.0,540.9270642279826,37522.0
74,30.496907472610474,74.0,542.4547803513573,38036.0
75,30.9805269241333,75.0,542.4672495312511,38550.0
76,31.49361562728882,76.0,542.4611835599669,39064.0
77,32.02305364608765,77.0,542.5356910654898,39578.0
78,32.503605365753174,78.0,543.3645407106361,40092.0
79,32.95526933670044,79.0,543.7185318453278,40606.0
80,33.410322427749634,80.0,543.8797061063774,41120.0
81,33.93229103088379,81.0,544.0447425200969,41634.0
82,34.52586030960083,82.0,544.1305083826013,42148.0
83,35.01534104347229,83.0,544.1390844168097,42662.0
84,35.450586557388306,84.0,544.8439633338434,43176.0
85,36.002620697021484,85.0,545.0828982776318,43690.0
86,36.51158022880554,86.0,545.209305513601,44204.0
87,36.995140075683594,87.0,545.9625029782601,44718.0
88,37.48687410354614,88.0,546.1079454093016,45232.0
89,37.916583776474,89.0,546.1688924175555,45746.0
90,38.40801668167114,90.0,546.2047828175229,46260.0
91,38.942702293395996,91.0,546.4181552417671,46774.0
92,39.45040941238403,92.0,546.6580611613849,47288.0
93,39.93594765663147,93.0,547.0738150688135,47802.0
94,40.42465615272522,94.0,547.132772981782,48316.0
95,40.94243311882019,95.0,547.1460777157101,48830.0
96,41.4181809425354,96.0,547.1777421118074,49344.0
97,41.85663652420044,97.0,547.1871387269468,49858.0
98,42.32080602645874,98.0,547.6188778361504,50372.0
99,42.80225658416748,99.0,547.61940457336,50886.0
100,43.286356925964355,100.0,547.6358090875163,51400.0
101,43.75599813461304,101.0,547.6715390687773,51914.0
102,44.20649337768555,102.0,547.7889178752744,52428.0
103,44.6846137046814,103.0,547.8667205385102,52942.0
104,45.16680836677551,104.0,548.2062163177226,53456.0
105,45.730825662612915,105.0,548.2508251372711,53970.0
106,46.21117544174194,106.0,548.3563177500185,54484.0
107,46.72906804084778,107.0,548.3939462880118,54998.0
108,47.196494579315186,108.0,548.4411201598951,55512.0
109,47.689027070999146,109.0,548.6959788153413,56026.0
110,48.21418333053589,110.0,548.7224174336249,56540.0
111,48.73660159111023,111.0,548.7229027390101,57054.0
112,49.26625370979309,112.0,548.7438515122092,57568.0
113,49.74072074890137,113.0,549.1677933007854,58082.0
114,50.24252486228943,114.0,549.5560667104806,58596.0
115,50.73647665977478,115.0,549.6179251717699,59110.0
116,51.22169065475464,116.0,549.7198455477597,59624.0
117,51.676342725753784,117.0,549.7150444994548,60138.0
118,52.19074559211731,118.0,549.9083500257369,60652.0
119,52.67144703865051,119.0,549.9376636575263,61166.0
120,53.157087564468384,120.0,549.9384658560334,61680.0
121,53.615886211395264,121.0,549.9881191473864,62194.0
122,54.104987144470215,122.0,549.9903492476884,62708.0
123,54.594656229019165,123.0,549.9917887996903,63222.0
124,55.035383462905884,124.0,550.0325750735964,63736.0
125,55.51927876472473,125.0,550.0341631881602,64250.0
126,55.994147539138794,126.0,550.0382595583684,64764.0
127,56.46421575546265,127.0,550.1406249526996,65278.0
128,57.03821635246277,128.0,550.1545928824372,65792.0
129,57.50197958946228,129.0,550.1663696571674,66306.0
130,58.00178623199463,130.0,550.3309471201576,66820.0
131,58.588724851608276,131.0,550.3665165731483,67334.0
132,59.12480425834656,132.0,550.3679626645661,67848.0
133,59.60852837562561,133.0,550.3682075361513,68362.0
134,60.11479735374451,134.0,550.4392348561166,68876.0
135,60.615400552749634,135.0,550.4407245266824,69390.0
136,61.12057542800903,136.0,550.5258803256648,69904.0
137,61.64484882354736,137.0,550.5649728024799,70418.0
138,62.13699769973755,138.0,550.5812864395073,70932.0
139,62.62355923652649,139.0,550.5937599132744,71446.0
140,63.17660999298096,140.0,550.7283990107015,71960.0
141,63.62971091270447,141.0,550.7767662447186,72474.0
142,64.10142922401428,142.0,550.8449166159625,72988.0
143,64.57674312591553,143.0,551.1809650789488,73502.0
144,65.07342839241028,144.0,551.2546279351286,74016.0
145,65.5577392578125,145.0,551.266964257287,74530.0
146,66.04932379722595,146.0,551.2719941384402,75044.0
147,66.55230569839478,147.0,551.3220666862358,75558.0
148,67.04641079902649,148.0,551.3594017053218,76072.0
149,67.51005911827087,149.0,551.3737409757508,76586.0
150,68.05310344696045,150.0,551.3780956163082,77100.0
151,68.51643800735474,151.0,551.3772402018926,77614.0
152,68.98446345329285,152.0,551.3781528545317,78128.0
153,69.45960116386414,153.0,551.4245375919701,78642.0
154,69.99592733383179,154.0,551.4305163550475,79156.0
155,70.47162795066833,155.0,551.4532156184495,79670.0
156,70.995201587677,156.0,551.4656249122808,80184.0
157,71.5534119606018,157.0,551.5061207391233,80698.0
158,72.03571939468384,158.0,551.5068995467337,81212.0
159,72.56671643257141,159.0,551.5057342617198,81726.0
160,73.0990138053894,160.0,551.6215091116213,82240.0
161,73.53540062904358,161.0,551.6500652491247,82754.0
162,73.9526629447937,162.0,551.6562164794245,83268.0
163,74.35711455345154,163.0,551.782404934962,83782.0
164,74.88656258583069,164.0,551.7817570148352,84296.0
165,75.36895537376404,165.0,551.7829976304131,84810.0
166,75.88315439224243,166.0,551.8026200447965,85324.0
167,76.43903946876526,167.0,551.8912165182728,85838.0
168,76.92151355743408,168.0,551.9170178908186,86352.0
169,77.38082695007324,169.0,551.9251068833826,86866.0
170,77.87599039077759,170.0,551.9384946766495,87380.0
171,78.34089851379395,171.0,551.98104121857,87894.0
172,78.81121850013733,172.0,552.5488176959111,88408.0
173,79.27651262283325,173.0,552.6069451896024,88922.0
174,79.74024724960327,174.0,552.6594171056963,89436.0
175,80.18946504592896,175.0,552.6593686933314,89950.0
176,80.57166719436646,176.0,552.7030123498732,90464.0
177,81.04716873168945,177.0,552.7378991740612,90978.0
178,81.47468566894531,178.0,552.7447341487282,91492.0
179,81.91986274719238,179.0,552.7443859760284,92006.0
180,82.40149927139282,180.0,552.7717083622779,92520.0
181,82.83271145820618,181.0,552.7726136674271,93034.0
182,83.29873466491699,182.0,552.7883784371445,93548.0
183,83.77212142944336,183.0,552.7994180791311,94062.0
184,84.18531918525696,184.0,552.8005284936108,94576.0
185,84.64344429969788,185.0,552.8187204254257,95090.0
186,85.07151556015015,186.0,552.818541142316,95604.0
187,85.5481231212616,187.0,552.9286558269923,96118.0
188,86.07987642288208,188.0,552.9372513900269,96632.0
189,86.58765530586243,189.0,552.943455408262,97146.0
190,87.06283020973206,190.0,552.9447233229631,97660.0
191,87.53615474700928,191.0,552.9473999853944,98174.0
192,88.03119206428528,192.0,552.9514304490198,98688.0
193,88.43475794792175,193.0,553.0036162511414,99202.0
194,88.90243673324585,194.0,553.0150305857038,99716.0
195,89.38896632194519,195.0,553.0159580545659,100230.0
196,89.87675333023071,196.0,553.0235425495717,100744.0
197,90.3744568824768,197.0,553.0245194287173,101258.0
198,90.84115171432495,198.0,553.025228606899,101772.0
199,91.3148398399353,199.0,553.0274667580114,102286.0
200,91.77205729484558,200.0,553.0285195442515,102800.0
201,92.22926878929138,201.0,553.0308173626426,103314.0
202,92.72674131393433,202.0,553.0496539469533,103828.0
203,93.18374514579773,203.0,553.0552700830347,104342.0
204,93.71358585357666,204.0,553.0653428164861,104856.0
205,94.22901606559753,205.0,553.0664931936144,105370.0
206,94.69597053527832,206.0,553.1180393919802,105884.0
207,95.18387794494629,207.0,553.1191797833944,106398.0
208,95.69319677352905,208.0,553.1312079646182,106912.0
209,96.18945145606995,209.0,553.1382840875306,107426.0
210,96.65980577468872,210.0,553.1385272994625,107940.0
211,97.16250681877136,211.0,553.1431056965331,108454.0
212,97.66080474853516,212.0,553.1941473528698,108968.0
213,98.17087364196777,213.0,553.1976431363915,109482.0
214,98.68780016899109,214.0,553.3461629458872,109996.0
215,99.17395639419556,215.0,553.3464636364587,110510.0
216,99.66212368011475,216.0,553.3460655844493,111024.0
217,100.15947270393372,217.0,553.3458616334854,111538.0
218,100.622394323349,218.0,553.3466789701766,112052.0
219,101.10526466369629,219.0,553.3471228005518,112566.0
220,101.60138154029846,220.0,553.3753110092119,113080.0
221,102.11268281936646,221.0,553.385788263036,113594.0
222,102.59711933135986,222.0,553.392998518285,114108.0
223,103.04783177375793,223.0,553.3928090628594,114622.0
224,103.53894138336182,224.0,553.3936841176484,115136.0
225,104.03220462799072,225.0,553.3941463415288,115650.0
226,104.49540138244629,226.0,553.3938103259827,116164.0
227,104.98227119445801,227.0,553.4006958187634,116678.0
228,105.44837474822998,228.0,553.4015543745822,117192.0
229,105.95129156112671,229.0,553.4158073231971,117706.0
230,106.43137669563293,230.0,553.4199662937025,118220.0
231,106.99975275993347,231.0,553.4195953050612,118734.0
232,107.48342633247375,232.0,553.4205315798595,119248.0
233,107.98291516304016,233.0,553.4403440923342,119762.0
234,108.47692728042603,234.0,553.4499938262013,120276.0
235,109.00637555122375,235.0,553.452179541749,120790.0
236,109.51494288444519,236.0,553.4610643344532,121304.0
237,110.03973436355591,237.0,553.4797317012135,121818.0
238,110.56446266174316,238.0,553.4921828715871,122332.0
239,111.06045699119568,239.0,553.4953762946083,122846.0
240,111.54033827781677,240.0,553.4950633234357,123360.0
241,112.04396629333496,241.0,553.4997026090938,123874.0
242,112.50864815711975,242.0,553.5001235012184,124388.0
243,112.99445223808289,243.0,553.5165900435554,124902.0
244,113.45091223716736,244.0,553.5167044618823,125416.0
245,113.93686652183533,245.0,553.518400010423,125930.0
246,114.39869618415833,246.0,553.5185031083057,126444.0
247,114.84076762199402,247.0,553.5186803342643,126958.0
248,115.34583878517151,248.0,553.5189988295557,127472.0
249,115.90328741073608,249.0,553.5191120436716,127986.0
250,116.39133405685425,250.0,553.5199312041468,128500.0
251,116.85127758979797,251.0,553.5260607067124,129014.0
252,117.38047933578491,252.0,553.5264813518181,129528.0
253,117.89860582351685,253.0,553.5338681405409,130042.0
254,118.34078192710876,254.0,553.5343801285603,130556.0
255,118.81700277328491,255.0,553.5396210322021,131070.0
256,119.30816435813904,256.0,553.5470644927593,131584.0
257,119.70527815818787,257.0,553.5691001206184,132098.0
258,120.22062373161316,258.0,553.5795366711196,132612.0
259,120.6979866027832,259.0,553.5832878249,133126.0
260,121.19636821746826,260.0,553.5868798243997,133640.0
261,121.66462826728821,261.0,553.5904908780294,134154.0
262,122.12917947769165,262.0,553.595143501592,134668.0
263,122.65322208404541,263.0,553.595614770129,135182.0
264,123.10822319984436,264.0,553.5953933766575,135696.0
265,123.60301518440247,265.0,553.5976159684952,136210.0
266,124.08228659629822,266.0,553.5978100973952,136724.0
267,124.57846260070801,267.0,553.5986349576186,137238.0
268,125.05657529830933,268.0,553.6043797404631,137752.0
269,125.57470202445984,269.0,553.6046456035021,138266.0
270,126.068763256073,270.0,553.6064896465787,138780.0
271,126.53483009338379,271.0,553.6108493553394,139294.0
272,127.01843667030334,272.0,553.6111424763085,139808.0
273,127.50107622146606,273.0,553.6127267108757,140322.0
274,128.01174688339233,274.0,553.6511439902147,140836.0
275,128.4807734489441,275.0,553.6507826472381,141350.0
276,129.0055708885193,276.0,553.6536815370479,141864.0
277,129.50389695167542,277.0,553.6642001512995,142378.0
278,129.97810101509094,278.0,553.6741349807176,142892.0
279,130.4702169895172,279.0,553.6791421759689,143406.0
280,130.95910120010376,280.0,553.6835194251964,143920.0
281,131.48124384880066,281.0,553.6838549993344,144434.0
282,132.01096725463867,282.0,553.6848410812379,144948.0
283,132.55632305145264,283.0,553.6849053784756,145462.0
284,133.00673913955688,284.0,553.684829404762,145976.0
285,133.4746651649475,285.0,553.6850921831324,146490.0
286,133.94994163513184,286.0,553.748868840355,147004.0
287,134.41829252243042,287.0,553.7521903061346,147518.0
288,134.93976354599,288.0,553.7544863059263,148032.0
289,135.4324119091034,289.0,553.7554488569582,148546.0
290,135.8938775062561,290.0,553.7598126249725,149060.0
291,136.38566613197327,291.0,553.7611476070352,149574.0
292,136.8673026561737,292.0,553.7625198331325,150088.0
293,137.32436895370483,293.0,553.839929658927,150602.0
294,137.8237693309784,294.0,553.8430699921388,151116.0
295,138.27974557876587,295.0,553.8457201609839,151630.0
296,138.73937344551086,296.0,553.8458021126506,152144.0
297,139.2041835784912,297.0,553.8459688215535,152658.0
298,139.65365505218506,298.0,553.8469313342245,153172.0
299,140.10274147987366,299.0,553.8467516070776,153686.0
300,140.54655981063843,300.0,553.8472254277965,154200.0
301,141.02797293663025,301.0,553.8487801598257,154714.0
302,141.48779463768005,302.0,553.857515667056,155228.0
303,141.9601171016693,303.0,553.8716879398768,155742.0
304,142.40752005577087,304.0,553.873416705387,156256.0
305,142.90421056747437,305.0,553.9089356490025,156770.0
306,143.3780837059021,306.0,553.9117423257402,157284.0
307,143.84500908851624,307.0,553.9125974502919,157798.0
308,144.37343502044678,308.0,553.9123271779847,158312.0
309,144.8242793083191,309.0,553.9122302878951,158826.0
310,145.31481218338013,310.0,553.9141099899396,159340.0
311,145.79094099998474,311.0,553.915249272984,159854.0
312,146.25529193878174,312.0,553.9159996721183,160368.0
313,146.75652360916138,313.0,553.9194719261282,160882.0
314,147.21512365341187,314.0,553.9203417364915,161396.0
315,147.68634724617004,315.0,554.0591634923979,161910.0
316,148.1825466156006,316.0,554.0606680763934,162424.0
317,148.65211701393127,317.0,554.0640383921174,162938.0
318,149.15567064285278,318.0,554.0687253250835,163452.0
319,149.6440122127533,319.0,554.0737946536774,163966.0
320,150.11121702194214,320.0,554.0752657766049,164480.0
321,150.59215593338013,321.0,554.0756104354627,164994.0
322,151.01480197906494,322.0,554.0793281405124,165508.0
323,151.51717853546143,323.0,554.0831278163299,166022.0
324,152.04000234603882,324.0,554.0855108298736,166536.0
325,152.5078272819519,325.0,554.0991607482762,167050.0
326,153.1037893295288,326.0,554.1003878192296,167564.0
327,153.60615277290344,327.0,554.100534064345,168078.0
328,154.06505131721497,328.0,554.1023919496765,168592.0
329,154.5365846157074,329.0,554.1380925672361,169106.0
330,155.01188230514526,330.0,554.1453660315935,169620.0
331,155.4573051929474,331.0,554.1461816881149,170134.0
332,155.9379439353943,332.0,554.1466981420107,170648.0
333,156.42457365989685,333.0,554.1494593646755,171162.0
334,156.90660619735718,334.0,554.1666012405623,171676.0
335,157.40594673156738,335.0,554.1667425649667,172190.0
336,157.8801920413971,336.0,554.1680706675727,172704.0
337,158.34192538261414,337.0,554.1716668196167,173218.0
338,158.78999304771423,338.0,554.171955357915,173732.0
339,159.2643096446991,339.0,554.1773236502087,174246.0
340,159.73550486564636,340.0,554.1782383083327,174760.0
341,160.1939389705658,341.0,554.1808006381472,175274.0
342,160.67882466316223,342.0,554.1841462011073,175788.0
343,161.24144792556763,343.0,554.1853226076487,176302.0
344,161.71838808059692,344.0,554.1925177050301,176816.0
345,162.17434215545654,345.0,554.1934632133234,177330.0
346,162.655779838562,346.0,554.1959089346053,177844.0
347,163.14412117004395,347.0,554.1954720263072,178358.0
348,163.6195878982544,348.0,554.1964733152109,178872.0
349,164.10376715660095,349.0,554.1991016794839,179386.0
350,164.58155417442322,350.0,554.2004217369727,179900.0
351,165.06467008590698,351.0,554.2023396675095,180414.0
352,165.50865197181702,352.0,554.2026002443145,180928.0
353,165.92942571640015,353.0,554.2752886115077,181442.0
354,166.39867234230042,354.0,554.276088573761,181956.0
355,166.9072711467743,355.0,554.2974814772884,182470.0
356,167.3578450679779,356.0,554.2978992772207,182984.0
357,167.82621359825134,357.0,554.2977760723542,183498.0
358,168.31184315681458,358.0,554.2980547079268,184012.0
359,168.82011723518372,359.0,554.2983647891945,184526.0
360,169.25997877120972,360.0,554.2992331926606,185040.0
361,169.74478483200073,361.0,554.2994344804848,185554.0
362,170.1807005405426,362.0,554.2994936949813,186068.0
363,170.63503003120422,363.0,554.2993895923656,186582.0
364,171.090975522995,364.0,554.299857126704,187096.0
365,171.57193088531494,365.0,554.3000544643149,187610.0
366,172.0642650127411,366.0,554.3000789634867,188124.0
367,172.54569578170776,367.0,554.3039567487491,188638.0
368,173.00257062911987,368.0,554.3044882550613,189152.0
369,173.48239135742188,369.0,554.3043457319325,189666.0
370,173.99515461921692,370.0,554.3046533306224,190180.0
371,174.46590185165405,371.0,554.3062792105468,190694.0
372,174.96899366378784,372.0,554.3073216074109,191208.0
373,175.4279284477234,373.0,554.3074670712349,191722.0
374,175.92611837387085,374.0,554.3209610343105,192236.0
375,176.40286660194397,375.0,554.3214347947821,192750.0
376,176.88055777549744,376.0,554.3221004877299,193264.0
377,177.35668659210205,377.0,554.3266218049051,193778.0
378,177.8401665687561,378.0,554.3315780450805,194292.0
379,178.3014919757843,379.0,554.3337070125244,194806.0
380,178.76066398620605,380.0,554.333564550622,195320.0
381,179.23623514175415,381.0,554.3336537219554,195834.0
382,179.69958090782166,382.0,554.3338966779762,196348.0
383,180.20298981666565,383.0,554.3336659419622,196862.0
384,180.66190195083618,384.0,554.3482489841126,197376.0
385,181.12013339996338,385.0,554.3488398842385,197890.0
386,181.62335562705994,386.0,554.3495399921185,198404.0
387,182.05252504348755,387.0,554.3496884212342,198918.0
388,182.4842677116394,388.0,554.362763903569,199432.0
389,182.95468497276306,389.0,554.3636035559335,199946.0
390,183.4112787246704,390.0,554.3638100250216,200460.0
391,183.92026591300964,391.0,554.3724730394626,200974.0
392,184.42424368858337,392.0,554.3726114222183,201488.0
393,184.88935804367065,393.0,554.373045699732,202002.0
394,185.33157563209534,394.0,554.3740077824687,202516.0
395,185.8063735961914,395.0,554.3746552903699,203030.0
396,186.27914953231812,396.0,554.3745238099095,203544.0
397,186.75959062576294,397.0,554.3747778650443,204058.0
398,187.19923996925354,398.0,554.3745423146048,204572.0
399,187.65229558944702,399.0,554.3751545338137,205086.0
400,188.0977544784546,400.0,554.3765804423712,205600.0
401,188.52786946296692,401.0,554.3783054001881,206114.0
402,188.86903548240662,402.0,554.3781728972,206628.0
403,189.30873894691467,403.0,554.378906434411,207142.0
404,189.75942206382751,404.0,554.383423228182,207656.0
405,190.26698970794678,405.0,554.3856139916602,208170.0
406,190.74415111541748,406.0,554.3997765483697,208684.0
407,191.2007429599762,407.0,554.4008720216569,209198.0
408,191.6671702861786,408.0,554.4142344449598,209712.0
409,192.15989637374878,409.0,554.4143698333322,210226.0
410,192.66645169258118,410.0,554.4141740190815,210740.0
411,193.16854119300842,411.0,554.4163578832779,211254.0
412,193.66965794563293,412.0,554.4165611518124,211768.0
413,194.15397834777832,413.0,554.4176877490072,212282.0
414,194.6136314868927,414.0,554.4227972932727,212796.0
415,195.03523349761963,415.0,554.4254360326365,213310.0
416,195.52164840698242,416.0,554.4250465062494,213824.0
417,196.02973794937134,417.0,554.4253976814025,214338.0
418,196.57894206047058,418.0,554.4279356029343,214852.0
419,197.04885721206665,419.0,554.4280483392071,215366.0
420,197.54833459854126,420.0,554.4283779744898,215880.0
421,198.05805563926697,421.0,554.4280970572432,216394.0
422,198.53406190872192,422.0,554.4305007157379,216908.0
423,198.9964394569397,423.0,554.430886214151,217422.0
424,199.40370845794678,424.0,554.4328899629434,217936.0
425,199.86368870735168,425.0,554.4332683797657,218450.0
426,200.35430550575256,426.0,554.4339418600878,218964.0
427,200.79362630844116,427.0,554.4358395645303,219478.0
428,201.24704694747925,428.0,554.4375235623163,219992.0
429,201.6880280971527,429.0,554.4378680495199,220506.0
430,202.17701077461243,430.0,554.4386354954421,221020.0
431,202.6294093132019,431.0,554.4410863286029,221534.0
432,203.11382055282593,432.0,554.4415088140638,222048.0
433,203.57741022109985,433.0,554.4415380556272,222562.0
434,204.02599358558655,434.0,554.4419284115999,223076.0
435,204.5011944770813,435.0,554.4420135216621,223590.0
436,204.9584448337555,436.0,554.4425281881203,224104.0
437,205.4423508644104,437.0,554.4425932006776,224618.0
438,205.8737986087799,438.0,554.4462115226733,225132.0
439,206.34540963172913,439.0,554.4464420184818,225646.0
440,206.78975868225098,440.0,554.4474008031247,226160.0
441,207.24679803848267,441.0,554.4491761313204,226674.0
442,207.72179889678955,442.0,554.4499309223924,227188.0
443,208.19748163223267,443.0,554.450070540088,227702.0
444,208.6617136001587,444.0,554.4521911042762,228216.0
445,209.1594214439392,445.0,554.4556089156732,228730.0
446,209.6674292087555,446.0,554.4628843831072,229244.0
447,210.13574814796448,447.0,554.4628838514832,229758.0
448,210.6218180656433,448.0,554.4688166480689,230272.0
449,211.06895780563354,449.0,554.4697183399284,230786.0
450,211.55167603492737,450.0,554.4698148331279,231300.0
451,212.00955772399902,451.0,554.4710291015366,231814.0
452,212.50783371925354,452.0,554.471273282201,232328.0
453,212.939218044281,453.0,554.4736480676214,232842.0
454,213.4399185180664,454.0,554.4749188415562,233356.0
455,213.8892788887024,455.0,554.4757011464744,233870.0
456,214.33732891082764,456.0,554.475797720751,234384.0
457,214.83113646507263,457.0,554.4852452725798,234898.0
458,215.32742738723755,458.0,554.4850836821383,235412.0
459,215.79545426368713,459.0,554.4850711626716,235926.0
460,216.32549285888672,460.0,554.4855437916427,236440.0
461,216.8002061843872,461.0,554.4873417204662,236954.0
462,217.2640016078949,462.0,554.4957093259172,237468.0
463,217.72443437576294,463.0,554.4979607914968,237982.0
464,218.1775803565979,464.0,554.5006044537168,238496.0
465,218.62724041938782,465.0,554.5035827538975,239010.0
466,219.09890413284302,466.0,554.5036793059926,239524.0
467,219.57184720039368,467.0,554.5043024076438,240038.0
468,220.04150390625,468.0,554.5050889715357,240552.0
469,220.47059226036072,469.0,554.5051336575924,241066.0
470,220.96894574165344,470.0,554.5060141404338,241580.0
471,221.43542504310608,471.0,554.5261591225413,242094.0
472,221.90588283538818,472.0,554.5268374377715,242608.0
473,222.39338850975037,473.0,554.529004755719,243122.0
474,222.82093906402588,474.0,554.5291642040228,243636.0
475,223.31398725509644,475.0,554.5307251804599,244150.0
476,223.82220435142517,476.0,554.5318936739822,244664.0
477,224.3004548549652,477.0,554.5331520344375,245178.0
478,224.74918866157532,478.0,554.5345585372534,245692.0
479,225.2048215866089,479.0,554.53559704778,246206.0
480,225.6701056957245,480.0,554.5357173424206,246720.0
481,226.07262229919434,481.0,554.5357284719536,247234.0
482,226.5541536808014,482.0,554.5362357953277,247748.0
483,227.0593900680542,483.0,554.5361578545479,248262.0
484,227.56879782676697,484.0,554.5370007939691,248776.0
485,228.03565859794617,485.0,554.5373269418224,249290.0
486,228.54118156433105,486.0,554.537369199565,249804.0
487,229.01918053627014,487.0,554.5377303502734,250318.0
488,229.5438094139099,488.0,554.5379047161945,250832.0
489,230.00939512252808,489.0,554.5393182391417,251346.0
490,230.5009207725525,490.0,554.5407514369475,251860.0
491,230.9765591621399,491.0,554.5407860857067,252374.0
492,231.44953751564026,492.0,554.5409693830985,252888.0
493,231.9263355731964,493.0,554.5439422106158,253402.0
494,232.36729836463928,494.0,554.5455542211781,253916.0
495,232.8725185394287,495.0,554.5483114350234,254430.0
496,233.34299850463867,496.0,554.5482627900213,254944.0
497,233.82284593582153,497.0,554.5483167826252,255458.0
498,234.30566096305847,498.0,554.5560336476856,255972.0
499,234.7617576122284,499.0,554.5577650704539,256486.0
500,235.27745461463928,500.0,554.5578650479619,257000.0
501,235.75813579559326,501.0,554.5588883130949,257514.0
502,236.25368905067444,502.0,554.5588443254645,258028.0
503,236.72722482681274,503.0,554.5588983765032,258542.0
504,237.2050883769989,504.0,554.5590873359334,259056.0
505,237.67998123168945,505.0,554.5590803354838,259570.0
506,238.19152998924255,506.0,554.5591145182068,260084.0
507,238.7365436553955,507.0,554.5602955347084,260598.0
508,239.16420531272888,508.0,554.5604147016023,261112.0
509,239.65994572639465,509.0,554.5604710910504,261626.0
510,240.1484019756317,510.0,554.5617686841891,262140.0
511,240.64318752288818,511.0,554.5629040678614,262654.0
512,241.14889121055603,512.0,554.5636157770278,263168.0
513,241.6553931236267,513.0,554.5637458599406,263682.0
514,242.1190001964569,514.0,554.5637836419434,264196.0
515,242.58153581619263,515.0,554.5664887478025,264710.0
516,243.0744845867157,516.0,554.5664780375805,265224.0
517,243.54652380943298,517.0,554.5681725015403,265738.0
518,244.05842638015747,518.0,554.5705232855984,266252.0
